speed,shield_distance,algorithm,timeLoss,lateral_collisions,rear_end_collisions
50,0,dqn,25.68,234,119
50,0,dqn,26.08,253,91
50,0,dqn,28.62,234,110
50,0,dqn,27.97,208,103
50,0,dqn,26.5,261,116
50,0,dqn,25.78,239,96
50,0,dqn,22.81,232,108
50,0,dqn,25.75,228,104
50,0,dqn,24.5,233,102
50,0,dqn,25.86,229,93
50,0,dqn,26.76,230,120
50,0,dqn,25.81,262,99
50,0,dqn,22.91,239,86
50,0,dqn,27.17,258,92
50,0,dqn,28.49,239,115
50,0,dqn,26.56,214,116
50,0,dqn,25.68,215,90
50,0,dqn,23.87,231,109
50,0,dqn,23.51,245,105
50,0,dqn,26.07,225,105
50,0,dqn,25.31,232,99
50,0,dqn,25.67,215,107
50,0,dqn,26.01,241,104
50,0,dqn,25.07,242,99
50,0,dqn,24.57,223,119
50,0,dqn,23.94,226,97
50,0,dqn,23.04,217,87
50,0,dqn,25.35,224,107
50,0,dqn,27.76,223,98
50,0,dqn,25.2,235,108
100,0,dqn,26.39,36,13
100,0,dqn,27.88,41,23
100,0,dqn,26.4,27,13
100,0,dqn,25.91,20,11
100,0,dqn,26.96,27,10
100,0,dqn,26.99,34,11
100,0,dqn,27.36,34,6
100,0,dqn,27.75,53,16
100,0,dqn,27.11,35,18
100,0,dqn,25.05,13,14
100,0,dqn,27.02,46,15
100,0,dqn,28.22,31,12
100,0,dqn,26.55,24,10
100,0,dqn,27.64,36,15
100,0,dqn,26.73,41,30
100,0,dqn,27.15,38,18
100,0,dqn,26.34,23,16
100,0,dqn,26.84,35,11
100,0,dqn,27.69,36,15
100,0,dqn,26.01,36,15
100,0,dqn,26.9,26,10
100,0,dqn,27.82,38,13
100,0,dqn,28.32,43,19
100,0,dqn,25.66,30,13
100,0,dqn,27.1,24,13
100,0,dqn,27.64,46,10
100,0,dqn,27.58,38,5
100,0,dqn,26.89,36,19
100,0,dqn,29.53,55,21
100,0,dqn,27.05,59,15
50,0,ppo,14.77,137,43
50,0,ppo,15.46,156,47
50,0,ppo,15.2,147,49
50,0,ppo,15.34,163,51
50,0,ppo,15.23,180,51
50,0,ppo,15.46,169,58
50,0,ppo,15.39,134,56
50,0,ppo,15.27,155,50
50,0,ppo,15.43,190,58
50,0,ppo,15.07,147,44
50,0,ppo,15.05,148,51
50,0,ppo,15.42,150,44
50,0,ppo,15.53,158,63
50,0,ppo,15.4,171,45
50,0,ppo,15.24,186,50
50,0,ppo,15.27,166,46
50,0,ppo,15.5,154,45
50,0,ppo,14.87,143,36
50,0,ppo,15.04,163,47
50,0,ppo,15.68,184,46
50,0,ppo,15.51,158,38
50,0,ppo,15.52,159,50
50,0,ppo,15.08,150,40
50,0,ppo,15.12,169,64
50,0,ppo,15.73,165,45
50,0,ppo,15.19,145,49
50,0,ppo,15.28,156,51
50,0,ppo,15.64,164,52
50,0,ppo,15.04,159,51
50,0,ppo,15.14,148,46
50,0,ppo,15.54,136,44
50,0,ppo,15.65,157,51
50,0,ppo,15.2,163,47
50,0,ppo,15.15,153,59
50,0,ppo,15.23,137,44
50,0,ppo,15.19,137,47
50,0,ppo,15.48,156,56
50,0,ppo,15.63,171,42
50,0,ppo,15.2,124,47
50,0,ppo,15.17,139,46
50,0,ppo,14.92,149,48
50,0,ppo,15.12,156,54
50,0,ppo,15.36,142,51
50,0,ppo,15.31,157,45
50,0,ppo,15.37,145,47
50,0,ppo,15.19,157,49
50,0,ppo,15.06,157,52
50,0,ppo,14.31,132,43
50,0,ppo,14.94,160,45
50,0,ppo,14.95,149,51
50,0,ppo,15.28,140,40
50,0,ppo,15.28,167,44
50,0,ppo,15.34,145,47
50,0,ppo,15.31,159,55
50,0,ppo,14.55,148,56
50,0,ppo,15.56,141,65
50,0,ppo,15.37,146,47
50,0,ppo,15.27,149,53
50,0,ppo,14.94,178,45
50,0,ppo,15.0,173,59
50,0,ppo,15.25,165,48
50,0,ppo,15.02,144,49
50,0,ppo,15.04,157,54
50,0,ppo,15.27,162,49
50,0,ppo,14.66,151,43
50,0,ppo,15.18,150,51
50,0,ppo,15.04,142,44
50,0,ppo,15.25,133,42
50,0,ppo,14.7,142,47
50,0,ppo,14.96,150,37
50,0,ppo,15.29,157,55
50,0,ppo,15.0,154,59
50,0,ppo,14.85,149,55
50,0,ppo,15.09,174,55
50,0,ppo,15.33,172,59
50,0,ppo,14.86,157,43
50,0,ppo,15.66,175,55
50,0,ppo,15.13,168,46
50,0,ppo,15.19,150,54
50,0,ppo,14.85,146,44
50,0,ppo,14.75,172,45
50,0,ppo,15.41,148,52
50,0,ppo,15.02,147,40
50,0,ppo,14.97,159,63
50,0,ppo,14.82,151,52
50,0,ppo,14.83,154,59
50,0,ppo,15.03,164,40
50,0,ppo,14.62,120,47
50,0,ppo,14.73,126,44
50,0,ppo,15.44,155,53
50,0,ppo,15.26,142,47
50,0,ppo,15.35,146,55
50,0,ppo,15.53,149,56
50,0,ppo,15.3,165,53
50,0,ppo,14.81,158,40
50,0,ppo,15.21,166,57
50,0,ppo,15.04,170,40
50,0,ppo,14.63,158,53
50,0,ppo,15.33,170,52
50,0,ppo,15.04,152,48
50,0,ppo,15.43,156,47
50,0,ppo,14.99,124,57
50,0,ppo,15.82,194,49
50,0,ppo,15.05,181,48
50,0,ppo,15.35,147,39
50,0,ppo,14.88,132,31
50,0,ppo,15.06,145,50
50,0,ppo,15.18,147,36
50,0,ppo,14.94,154,41
50,0,ppo,15.02,149,48
50,0,ppo,14.83,147,61
50,0,ppo,14.8,154,45
50,0,ppo,15.23,170,45
50,0,ppo,14.96,163,55
50,0,ppo,15.03,144,41
50,0,ppo,15.16,168,51
50,0,ppo,14.79,130,45
50,0,ppo,15.19,150,45
50,0,ppo,15.01,161,60
50,0,ppo,15.22,160,53
50,0,ppo,15.29,141,45
50,0,ppo,14.83,165,52
50,0,ppo,14.96,149,54
50,0,ppo,15.26,151,49
50,0,ppo,14.69,164,49
50,0,ppo,14.85,150,39
50,0,ppo,15.47,157,34
50,0,ppo,15.16,171,71
50,0,ppo,15.43,139,71
50,0,ppo,15.23,132,45
50,0,ppo,15.48,178,61
50,0,ppo,15.09,115,48
50,0,ppo,15.01,140,54
50,0,ppo,15.19,161,46
50,0,ppo,15.18,170,34
50,0,ppo,14.96,134,59
50,0,ppo,14.89,156,39
50,0,ppo,14.82,127,46
50,0,ppo,15.49,162,50
50,0,ppo,15.35,151,48
50,0,ppo,14.9,155,49
50,0,ppo,14.94,152,38
50,0,ppo,15.23,163,52
50,0,ppo,15.19,140,48
50,0,ppo,15.4,163,60
50,0,ppo,15.28,158,54
50,0,ppo,15.61,163,64
50,0,ppo,15.0,145,53
50,0,ppo,14.79,146,49
50,0,ppo,14.91,155,38
50,0,ppo,15.47,150,49
50,0,ppo,14.99,144,55
50,0,ppo,15.66,158,54
50,0,ppo,15.48,147,52
50,0,ppo,14.98,164,62
50,0,ppo,14.96,172,58
50,0,ppo,15.69,149,44
50,0,ppo,14.97,125,60
50,0,ppo,14.97,164,49
50,0,ppo,15.1,172,48
50,0,ppo,14.95,150,37
50,0,ppo,15.29,143,53
50,0,ppo,14.92,170,60
50,0,ppo,14.86,136,53
50,0,ppo,14.92,128,55
50,0,ppo,15.13,157,54
50,0,ppo,15.39,169,48
50,0,ppo,14.78,153,43
50,0,ppo,14.54,142,40
50,0,ppo,15.0,165,49
50,0,ppo,14.83,139,49
50,0,ppo,15.3,171,57
50,0,ppo,15.12,145,36
50,0,ppo,15.02,159,49
50,0,ppo,15.17,171,62
50,0,ppo,15.25,153,60
50,0,ppo,15.44,160,54
50,0,ppo,14.9,133,53
50,0,ppo,15.2,160,45
50,0,ppo,15.05,134,52
50,0,ppo,15.16,143,39
50,0,ppo,14.69,147,49
50,0,ppo,14.92,171,33
50,0,ppo,15.03,130,52
50,0,ppo,15.37,190,59
50,0,ppo,14.85,156,63
50,0,ppo,15.0,154,57
50,0,ppo,14.82,141,44
50,0,ppo,15.28,126,57
50,0,ppo,14.67,182,55
50,0,ppo,15.06,150,42
50,0,ppo,15.28,157,55
50,0,ppo,14.67,143,41
50,0,ppo,15.59,169,48
50,0,ppo,14.94,165,48
50,0,ppo,15.26,138,47
50,0,ppo,15.35,156,43
50,0,ppo,15.17,145,59
50,0,ppo,15.24,163,48
50,0,ppo,14.93,149,55
50,0,ppo,15.36,123,39
50,0,ppo,15.16,154,56
50,0,ppo,14.88,173,59
50,0,ppo,14.91,173,54
50,0,ppo,15.14,135,43
50,0,ppo,15.38,173,50
50,0,ppo,15.32,156,51
50,0,ppo,15.53,169,55
50,0,ppo,15.37,155,48
50,0,ppo,14.81,144,36
50,0,ppo,15.62,171,39
50,0,ppo,14.44,148,57
50,0,ppo,14.84,146,59
50,0,ppo,15.1,176,54
50,0,ppo,14.97,156,45
50,0,ppo,14.51,191,50
50,0,ppo,15.08,166,45
50,0,ppo,14.86,143,44
50,0,ppo,15.03,150,38
50,0,ppo,15.05,174,64
50,0,ppo,15.1,134,46
50,0,ppo,14.86,141,50
50,0,ppo,15.41,169,49
50,0,ppo,14.92,179,51
50,0,ppo,14.49,131,49
50,0,ppo,15.14,183,39
50,0,ppo,15.38,179,49
50,0,ppo,14.73,140,39
50,0,ppo,15.12,142,34
50,0,ppo,15.28,175,40
50,0,ppo,14.95,152,52
50,0,ppo,15.17,133,51
50,0,ppo,15.03,130,47
50,0,ppo,14.98,147,61
50,0,ppo,15.38,178,63
50,0,ppo,15.03,140,53
50,0,ppo,15.02,167,56
50,0,ppo,15.42,162,44
50,0,ppo,15.31,150,51
50,0,ppo,15.64,158,57
50,0,ppo,15.27,147,54
50,0,ppo,14.89,157,51
50,0,ppo,15.08,144,43
50,0,ppo,15.17,154,56
50,0,ppo,15.2,157,34
50,0,ppo,15.3,136,50
50,0,ppo,15.03,181,65
50,0,ppo,15.28,146,35
50,0,ppo,15.4,153,44
50,0,ppo,14.87,150,55
50,0,ppo,15.09,156,55
50,0,ppo,14.78,139,29
50,0,ppo,14.97,152,45
50,0,ppo,15.22,187,56
50,0,ppo,15.32,150,58
50,0,ppo,15.21,126,57
50,0,ppo,14.94,129,43
50,0,ppo,15.7,139,66
50,0,ppo,14.76,132,55
50,0,ppo,15.16,135,43
50,0,ppo,15.01,155,52
50,0,ppo,15.32,140,54
50,0,ppo,15.24,155,56
50,0,ppo,15.0,165,54
50,0,ppo,15.41,191,45
50,0,ppo,14.96,132,56
50,0,ppo,15.17,151,55
50,0,ppo,15.07,187,50
50,0,ppo,15.55,136,54
50,0,ppo,15.1,169,55
50,0,ppo,15.09,172,50
50,0,ppo,15.26,162,46
50,0,ppo,15.0,145,46
50,0,ppo,14.73,153,46
50,0,ppo,14.94,156,47
50,0,ppo,14.83,131,34
50,0,ppo,15.55,145,50
50,0,ppo,15.18,158,65
50,0,ppo,14.6,133,63
50,0,ppo,15.45,173,51
50,0,ppo,14.87,119,38
50,0,ppo,14.7,133,46
50,0,ppo,14.63,134,57
50,0,ppo,15.3,158,49
50,0,ppo,15.1,174,57
50,0,ppo,14.88,154,39
50,0,ppo,15.39,129,76
50,0,ppo,15.28,150,59
50,0,ppo,15.2,154,43
50,0,ppo,15.34,148,50
50,0,ppo,15.26,183,41
50,0,ppo,15.16,158,54
50,0,ppo,14.93,156,44
50,0,ppo,14.97,148,46
50,0,ppo,15.66,150,37
50,0,ppo,15.23,148,46
50,0,ppo,14.78,148,45
50,0,ppo,14.95,157,53
50,0,ppo,15.36,165,62
50,0,ppo,15.12,142,46
50,0,a2c,9.49,212,77
50,0,a2c,9.76,235,84
50,0,a2c,9.29,199,78
50,0,a2c,9.66,252,80
50,0,a2c,9.53,245,91
50,0,a2c,10.0,201,96
50,0,a2c,9.6,203,99
50,0,a2c,9.81,234,104
50,0,a2c,9.84,212,97
50,0,a2c,9.47,265,81
50,0,a2c,9.81,253,99
50,0,a2c,9.8,235,99
50,0,a2c,9.91,233,96
50,0,a2c,9.47,231,117
50,0,a2c,10.2,227,92
50,0,a2c,9.9,236,94
50,0,a2c,9.8,248,97
50,0,a2c,9.59,223,76
50,0,a2c,9.71,225,88
50,0,a2c,9.7,231,102
50,0,a2c,9.59,214,91
50,0,a2c,9.67,263,89
50,0,a2c,9.57,231,86
50,0,a2c,9.8,223,80
50,0,a2c,9.56,217,96
50,0,a2c,9.96,229,80
50,0,a2c,9.13,192,93
50,0,a2c,10.12,233,106
50,0,a2c,9.67,217,87
50,0,a2c,9.84,257,86
50,0,a2c,9.5,256,90
50,0,a2c,9.57,247,82
50,0,a2c,9.49,223,85
50,0,a2c,9.5,230,100
50,0,a2c,10.26,265,94
50,0,a2c,9.73,243,80
50,0,a2c,9.55,206,95
50,0,a2c,9.68,220,95
50,0,a2c,9.39,227,84
50,0,a2c,9.46,241,95
50,0,a2c,9.47,235,106
50,0,a2c,9.38,242,90
50,0,a2c,9.36,247,92
50,0,a2c,9.69,234,96
50,0,a2c,9.62,217,80
50,0,a2c,9.53,235,105
50,0,a2c,9.69,213,85
50,0,a2c,9.54,231,94
50,0,a2c,9.57,235,91
50,0,a2c,9.75,230,97
50,0,a2c,9.3,226,81
50,0,a2c,9.63,246,86
50,0,a2c,9.66,231,102
50,0,a2c,9.77,227,95
50,0,a2c,9.89,229,103
50,0,a2c,9.85,221,96
50,0,a2c,9.47,220,90
50,0,a2c,9.71,211,84
50,0,a2c,9.3,212,84
50,0,a2c,9.48,248,89
50,0,a2c,9.86,244,96
50,0,a2c,9.6,223,86
50,0,a2c,9.56,236,91
50,0,a2c,9.64,227,93
50,0,a2c,9.58,216,84
50,0,a2c,9.43,245,85
50,0,a2c,9.96,217,74
50,0,a2c,9.63,236,100
50,0,a2c,9.93,214,98
50,0,a2c,9.56,209,100
50,0,a2c,9.34,235,88
50,0,a2c,9.58,258,92
50,0,a2c,9.69,258,94
50,0,a2c,9.68,227,95
50,0,a2c,9.6,253,92
50,0,a2c,9.67,225,80
50,0,a2c,9.44,239,96
50,0,a2c,9.83,260,92
50,0,a2c,9.96,228,98
50,0,a2c,9.55,220,70
50,0,a2c,9.71,212,95
50,0,a2c,9.4,230,103
50,0,a2c,9.62,216,92
50,0,a2c,9.56,231,88
50,0,a2c,9.56,229,87
50,0,a2c,9.41,208,75
50,0,a2c,9.75,221,93
50,0,a2c,9.73,203,98
50,0,a2c,9.67,208,90
50,0,a2c,9.52,238,95
50,0,a2c,9.45,219,86
50,0,a2c,9.53,237,95
50,0,a2c,9.41,218,81
50,0,a2c,9.68,243,124
50,0,a2c,9.56,216,90
50,0,a2c,9.55,206,74
50,0,a2c,9.69,243,69
50,0,a2c,9.73,214,86
50,0,a2c,9.37,224,97
50,0,a2c,9.55,230,80
50,0,a2c,9.66,232,80
50,0,a2c,9.91,225,90
50,0,a2c,9.78,220,107
50,0,a2c,9.67,245,112
50,0,a2c,9.55,240,101
50,0,a2c,9.7,233,95
50,0,a2c,9.76,235,95
50,0,a2c,9.47,244,96
50,0,a2c,9.32,247,97
50,0,a2c,9.94,234,74
50,0,a2c,9.42,228,76
50,0,a2c,9.74,228,92
50,0,a2c,9.81,242,102
50,0,a2c,9.71,232,102
50,0,a2c,9.72,230,88
50,0,a2c,9.93,247,109
50,0,a2c,9.37,222,95
50,0,a2c,9.32,234,86
50,0,a2c,9.83,245,87
50,0,a2c,9.66,225,101
50,0,a2c,9.57,238,92
50,0,a2c,9.48,211,93
50,0,a2c,9.54,252,97
50,0,a2c,9.42,194,79
50,0,a2c,9.82,212,95
50,0,a2c,9.59,221,107
50,0,a2c,9.36,230,68
50,0,a2c,9.68,229,99
50,0,a2c,9.67,219,96
50,0,a2c,9.62,232,91
50,0,a2c,9.38,226,84
50,0,a2c,9.84,205,88
50,0,a2c,9.53,214,86
50,0,a2c,9.96,244,98
50,0,a2c,9.65,252,100
50,0,a2c,9.83,226,103
50,0,a2c,9.68,209,92
50,0,a2c,9.74,223,106
50,0,a2c,10.37,243,113
50,0,a2c,9.73,212,98
50,0,a2c,9.93,246,83
50,0,a2c,9.67,257,104
50,0,a2c,9.5,238,74
50,0,a2c,9.79,238,88
50,0,a2c,9.85,223,88
50,0,a2c,9.64,234,92
50,0,a2c,9.57,221,107
50,0,a2c,9.54,219,86
50,0,a2c,9.49,269,95
50,0,a2c,9.38,201,116
50,0,a2c,9.49,234,94
50,0,a2c,9.88,214,116
50,0,a2c,9.63,242,88
50,0,a2c,9.44,217,97
50,0,a2c,9.44,211,85
50,0,a2c,9.65,240,100
50,0,a2c,9.68,224,92
50,0,a2c,9.39,241,98
50,0,a2c,9.61,261,100
50,0,a2c,9.89,227,100
50,0,a2c,9.67,220,97
50,0,a2c,9.63,191,92
50,0,a2c,9.73,215,83
50,0,a2c,9.2,218,91
50,0,a2c,9.65,246,79
50,0,a2c,9.75,212,96
50,0,a2c,9.57,234,79
50,0,a2c,9.78,239,94
50,0,a2c,9.37,232,104
50,0,a2c,9.6,218,83
50,0,a2c,9.67,253,87
50,0,a2c,9.23,251,80
50,0,a2c,9.93,205,123
50,0,a2c,9.39,221,97
50,0,a2c,9.52,212,78
50,0,a2c,10.0,249,116
50,0,a2c,9.73,232,77
50,0,a2c,9.47,254,101
50,0,a2c,9.71,255,103
50,0,a2c,9.56,231,79
50,0,a2c,9.76,248,96
50,0,a2c,9.57,236,110
50,0,a2c,9.51,212,97
50,0,a2c,9.98,229,91
50,0,a2c,9.76,255,95
50,0,a2c,9.69,202,97
50,0,a2c,9.65,211,98
50,0,a2c,9.7,230,85
50,0,a2c,10.09,238,98
50,0,a2c,9.6,212,113
50,0,a2c,9.61,216,76
50,0,a2c,9.69,225,105
50,0,a2c,9.28,245,78
50,0,a2c,9.72,221,75
50,0,a2c,9.46,233,80
50,0,a2c,9.83,250,104
50,0,a2c,9.34,229,97
50,0,a2c,9.31,226,86
50,0,a2c,10.0,230,85
50,0,a2c,9.49,263,89
50,0,a2c,9.36,203,101
50,0,a2c,9.17,226,105
50,0,a2c,9.55,222,83
50,0,a2c,9.83,234,103
50,0,a2c,9.53,232,90
50,0,a2c,9.55,259,88
50,0,a2c,9.44,205,98
50,0,a2c,9.78,231,90
50,0,a2c,9.51,208,95
50,0,a2c,9.55,227,96
50,0,a2c,9.64,239,87
50,0,a2c,9.66,205,88
50,0,a2c,9.48,213,79
50,0,a2c,9.71,211,84
50,0,a2c,9.64,218,82
50,0,a2c,9.26,208,106
50,0,a2c,9.67,246,70
50,0,a2c,9.5,255,89
50,0,a2c,9.62,247,82
50,0,a2c,9.61,239,88
50,0,a2c,9.95,264,88
50,0,a2c,9.74,222,89
50,0,a2c,9.35,246,105
50,0,a2c,9.84,239,95
50,0,a2c,9.63,224,101
50,0,a2c,9.58,230,94
50,0,a2c,9.57,264,87
50,0,a2c,9.65,191,80
50,0,a2c,9.35,234,79
50,0,a2c,9.43,231,70
50,0,a2c,9.66,210,96
50,0,a2c,9.55,233,92
50,0,a2c,9.69,193,97
50,0,a2c,9.55,210,82
50,0,a2c,9.74,214,101
50,0,a2c,9.53,233,73
50,0,a2c,9.61,228,85
50,0,a2c,9.61,251,91
50,0,a2c,9.93,233,102
50,0,a2c,9.96,224,95
50,0,a2c,9.71,261,95
50,0,a2c,9.86,191,104
50,0,a2c,9.63,234,88
50,0,a2c,10.02,233,100
50,0,a2c,9.47,227,94
50,0,a2c,9.8,226,110
50,0,a2c,9.43,235,94
50,0,a2c,9.96,224,72
50,0,a2c,9.68,225,80
50,0,a2c,9.67,237,85
50,0,a2c,9.82,235,87
50,0,a2c,9.69,225,95
50,0,a2c,9.71,236,85
50,0,a2c,9.43,257,84
50,0,a2c,9.71,241,73
50,0,a2c,9.4,222,88
50,0,a2c,9.61,215,106
50,0,a2c,9.57,240,101
50,0,a2c,10.04,254,101
50,0,a2c,9.36,238,81
50,0,a2c,9.27,236,84
50,0,a2c,9.55,244,97
50,0,a2c,9.8,240,117
50,0,a2c,9.76,234,86
50,0,a2c,9.58,220,103
50,0,a2c,9.63,236,85
50,0,a2c,9.39,228,100
50,0,a2c,9.55,217,83
50,0,a2c,10.01,233,91
50,0,a2c,9.49,260,108
50,0,a2c,9.42,230,89
50,0,a2c,9.78,231,96
50,0,a2c,9.43,232,67
50,0,a2c,9.66,228,107
50,0,a2c,9.79,240,80
50,0,a2c,9.45,224,103
50,0,a2c,9.75,230,110
50,0,a2c,9.9,224,92
50,0,a2c,9.39,207,80
50,0,a2c,9.7,226,95
50,0,a2c,9.8,257,99
50,0,a2c,9.63,222,81
50,0,a2c,9.62,254,87
50,0,a2c,9.55,213,88
50,0,a2c,9.52,254,97
50,0,a2c,9.47,252,82
50,0,a2c,9.69,244,85
50,0,a2c,9.34,249,75
50,0,a2c,9.65,240,91
50,0,a2c,9.45,232,94
50,0,a2c,9.48,236,92
50,0,a2c,9.72,250,89
50,0,a2c,9.78,202,92
50,0,a2c,9.67,230,94
50,0,a2c,9.78,264,88
50,0,a2c,9.4,234,95
50,0,a2c,9.52,220,73
50,0,a2c,9.72,216,104
50,0,a2c,9.46,235,121
50,0,a2c,9.15,227,99
130,0,a2c,13.31,116,65
130,0,a2c,13.64,120,65
130,0,a2c,13.35,113,69
130,0,a2c,13.44,117,66
130,0,a2c,13.36,124,61
130,0,a2c,13.53,121,65
130,0,a2c,13.36,127,58
130,0,a2c,13.36,132,61
130,0,a2c,13.39,104,60
130,0,a2c,13.86,128,59
130,0,a2c,13.64,114,70
130,0,a2c,13.19,126,61
130,0,a2c,13.7,123,52
130,0,a2c,13.28,115,58
130,0,a2c,13.76,123,55
130,0,a2c,13.19,109,69
130,0,a2c,13.36,129,62
130,0,a2c,13.58,125,67
130,0,a2c,13.4,120,72
130,0,a2c,13.3,127,48
130,0,a2c,13.87,126,68
130,0,a2c,13.44,102,70
130,0,a2c,13.36,118,70
130,0,a2c,13.67,129,60
130,0,a2c,13.46,122,73
130,0,a2c,13.41,127,69
130,0,a2c,13.67,131,72
130,0,a2c,13.26,132,62
130,0,a2c,13.36,113,68
130,0,a2c,13.45,139,70
130,0,a2c,13.45,132,63
130,0,a2c,13.97,127,67
130,0,a2c,13.48,128,68
130,0,a2c,13.29,111,73
130,0,a2c,13.44,119,62
130,0,a2c,13.24,111,58
130,0,a2c,13.44,130,68
130,0,a2c,13.46,121,64
130,0,a2c,13.84,128,72
130,0,a2c,13.37,133,66
130,0,a2c,13.77,130,83
130,0,a2c,13.54,126,72
130,0,a2c,13.45,125,60
130,0,a2c,13.46,115,58
130,0,a2c,13.29,115,68
130,0,a2c,13.82,145,69
130,0,a2c,13.26,129,71
130,0,a2c,13.97,137,65
130,0,a2c,13.66,141,70
130,0,a2c,13.55,119,62
130,0,a2c,13.58,126,56
130,0,a2c,13.57,134,76
130,0,a2c,13.7,130,60
130,0,a2c,13.16,119,57
130,0,a2c,13.23,110,54
130,0,a2c,13.37,106,46
130,0,a2c,13.67,120,81
130,0,a2c,13.45,121,78
130,0,a2c,13.35,108,56
130,0,a2c,13.25,133,59
130,0,a2c,13.53,154,68
130,0,a2c,13.22,127,57
130,0,a2c,13.46,127,71
130,0,a2c,13.24,141,72
130,0,a2c,13.65,121,70
130,0,a2c,13.27,126,70
130,0,a2c,13.32,122,70
130,0,a2c,13.27,114,68
130,0,a2c,13.06,100,69
130,0,a2c,13.25,140,88
130,0,a2c,13.5,124,64
130,0,a2c,13.5,110,68
130,0,a2c,13.8,124,68
130,0,a2c,13.43,105,60
130,0,a2c,13.58,140,74
130,0,a2c,13.56,136,55
130,0,a2c,13.52,146,55
130,0,a2c,13.63,118,61
130,0,a2c,13.49,123,67
130,0,a2c,13.24,119,62
130,0,a2c,13.74,111,60
130,0,a2c,13.41,106,63
130,0,a2c,13.49,127,73
130,0,a2c,13.66,133,67
130,0,a2c,13.43,121,60
130,0,a2c,13.41,101,61
130,0,a2c,12.85,92,51
130,0,a2c,13.4,112,57
130,0,a2c,13.41,134,69
130,0,a2c,13.58,125,81
130,0,a2c,13.31,108,70
130,0,a2c,13.37,126,56
130,0,a2c,13.51,117,68
130,0,a2c,13.78,155,60
130,0,a2c,13.4,114,70
130,0,a2c,14.14,124,78
130,0,a2c,13.77,135,78
130,0,a2c,12.91,138,64
130,0,a2c,13.6,113,72
130,0,a2c,13.35,138,56
130,0,a2c,13.52,105,57
130,0,a2c,13.42,128,76
130,0,a2c,13.65,120,60
130,0,a2c,13.66,132,70
130,0,a2c,13.27,114,66
130,0,a2c,13.65,130,63
130,0,a2c,13.5,129,66
130,0,a2c,13.15,127,68
130,0,a2c,13.86,142,80
130,0,a2c,13.31,110,65
130,0,a2c,13.58,142,74
130,0,a2c,13.36,119,73
130,0,a2c,13.43,129,65
130,0,a2c,13.39,125,68
130,0,a2c,13.67,106,75
130,0,a2c,13.51,122,78
130,0,a2c,13.4,137,58
130,0,a2c,13.94,160,66
130,0,a2c,13.06,120,66
130,0,a2c,13.69,121,81
130,0,a2c,13.36,103,65
130,0,a2c,13.55,134,57
130,0,a2c,13.1,99,69
130,0,a2c,13.44,139,82
130,0,a2c,13.29,115,74
130,0,a2c,13.39,115,58
130,0,a2c,14.01,137,79
130,0,a2c,13.42,136,53
130,0,a2c,13.38,119,50
130,0,a2c,13.64,117,74
130,0,a2c,13.69,120,72
130,0,a2c,13.51,133,52
130,0,a2c,13.7,113,67
130,0,a2c,13.87,146,63
130,0,a2c,13.67,128,70
130,0,a2c,13.45,132,75
130,0,a2c,13.66,97,53
130,0,a2c,13.57,143,64
130,0,a2c,13.55,120,74
130,0,a2c,13.29,143,65
130,0,a2c,13.54,135,74
130,0,a2c,13.9,140,66
130,0,a2c,13.68,127,62
130,0,a2c,13.04,111,74
130,0,a2c,13.47,95,79
130,0,a2c,13.23,128,64
130,0,a2c,13.48,118,68
130,0,a2c,13.17,105,49
130,0,a2c,13.93,123,71
130,0,a2c,13.64,121,54
130,0,a2c,13.06,134,67
130,0,a2c,13.28,138,66
130,0,a2c,13.54,142,87
130,0,a2c,13.56,122,65
130,0,a2c,13.56,118,60
130,0,a2c,13.66,130,68
130,0,a2c,13.48,134,67
130,0,a2c,13.65,118,75
130,0,a2c,13.65,114,74
130,0,a2c,13.54,123,74
130,0,a2c,13.6,129,70
130,0,a2c,13.02,124,61
130,0,a2c,13.58,125,64
130,0,a2c,13.48,125,62
130,0,a2c,13.85,132,72
130,0,a2c,13.45,138,73
130,0,a2c,13.43,117,66
130,0,a2c,13.39,106,66
130,0,a2c,13.82,113,66
130,0,a2c,13.66,152,75
130,0,a2c,13.48,116,69
130,0,a2c,13.03,126,53
130,0,a2c,13.24,108,53
130,0,a2c,13.54,149,72
130,0,a2c,13.68,129,53
130,0,a2c,13.62,132,79
130,0,a2c,13.15,131,58
130,0,a2c,13.52,126,65
130,0,a2c,13.65,129,69
130,0,a2c,13.5,125,58
130,0,a2c,13.38,117,67
130,0,a2c,13.99,119,82
130,0,a2c,13.39,114,68
130,0,a2c,13.37,128,66
130,0,a2c,13.32,122,70
130,0,a2c,13.74,131,73
130,0,a2c,13.49,121,55
130,0,a2c,13.36,105,56
130,0,a2c,13.7,144,83
130,0,a2c,13.29,110,63
130,0,a2c,13.61,114,71
130,0,a2c,13.61,138,69
130,0,a2c,13.76,134,67
130,0,a2c,13.78,133,71
130,0,a2c,13.53,137,68
130,0,a2c,13.62,110,67
130,0,a2c,13.36,104,74
130,0,a2c,13.35,122,66
130,0,a2c,13.59,109,58
130,0,a2c,13.6,130,71
130,0,a2c,13.42,134,78
130,0,a2c,13.44,112,69
130,0,a2c,13.71,134,60
130,0,a2c,13.24,132,60
130,0,a2c,13.44,128,67
130,0,a2c,13.53,117,59
130,0,a2c,13.36,129,72
130,0,a2c,13.54,115,64
130,0,a2c,13.32,119,52
130,0,a2c,13.51,114,57
130,0,a2c,13.47,141,70
130,0,a2c,13.58,134,64
